client_id,fold,cloud,gym,insurance,mobile,music,software,streaming,none
C000000,2,0.0039437476764,0.02234168501,0.00648811458234,0.0415565689328,0.00573544055395,0.024431007795,0.0145998520383,0.880903583411
C000001,2,0.113461872574,0.00914173548918,0.0237103438019,0.40204817028,0.0110277870242,0.00995808269547,0.388988697759,0.0416633103757
C000002,4,0.00655618632794,0.0123649527403,0.0123649527403,0.105999863075,0.0123649527403,0.743093351017,0.0134613418896,0.0937943994705
C000003,3,0.00771181519986,0.00347950138062,0.0034739378834,0.00559693096403,0.00347372156863,0.00301118160694,0.00431455186589,0.968938359531
C000005,0,0.0113201427442,0.0680493915843,0.0113201427442,0.785228938012,0.0113201427442,0.0113201427442,0.0134973548836,0.0879437445435
C000006,1,0.714150293669,0.0106819385368,0.0361231659712,0.00985021443375,0.00814847508564,0.0106819385368,0.0172237297619,0.193140244005
C000007,1,0.796114149329,0.00759576164986,0.00759576164986,0.00688327729572,0.00759576164986,0.0123416687679,0.00990922808807,0.151964391569
C000009,1,0.0596593030348,0.00518001973547,0.00518001973547,0.00469444794584,0.00484680951531,0.247740780551,0.659953694451,0.012744925031
C000012,3,0.0116343820806,0.0116343820806,0.0116159414083,0.0103599998616,0.00914775844082,0.803330539508,0.0141333550791,0.128143641541
C000014,1,0.654427000451,0.0134535361653,0.0134535361653,0.0117537644734,0.0744804551174,0.179878641247,0.0161280045216,0.0364250618598
C000015,3,0.00513808412409,0.00513808412409,0.481225911571,0.00457228798863,0.00511820514578,0.00513808412409,0.00569041909801,0.487978923824
C000016,2,0.0225611939966,0.128576231525,0.670524472042,0.0174572944958,0.0225611939966,0.0203658524112,0.0260562235648,0.091897537968
C000017,0,0.0743872043745,0.0241086446129,0.00943627468032,0.530441349004,0.0162538306055,0.0162538306055,0.153230691986,0.175888174131
C000021,0,0.0172481522194,0.0172481522194,0.0161754923599,0.469157657524,0.0172481522194,0.0578095179725,0.0925614408088,0.312551434677
C000022,0,0.00974200567977,0.00974200567977,0.00974200567977,0.00974200567977,0.00764784283909,0.70947138238,0.192950419693,0.0509623323689
C000024,4,0.00693604865229,0.746871778003,0.00693604865229,0.00695032707079,0.0915659145382,0.0976508185181,0.00789947123441,0.0351895933312
C000025,3,0.728083506485,0.0123769712067,0.0123574145909,0.00548711222995,0.0123295164537,0.00717218588617,0.0101547862609,0.212038506886
C000026,1,0.00834707089721,0.309698332331,0.0503600401351,0.410714822797,0.00554920656814,0.173791143652,0.00981203045706,0.031727353163
C000027,4,0.00531721721084,0.101481160074,0.00531721721084,0.279801274448,0.525988441625,0.0510632670272,0.0060093664472,0.0250220559572
C000028,4,0.394441273389,0.165173756056,0.00988123336727,0.00984797066244,0.0226206615805,0.30536160731,0.0129781970889,0.0796953005454
C000029,4,0.128035344251,0.00977551613006,0.0122699639298,0.0209119978331,0.256571833099,0.0433871009818,0.0343898830114,0.494658360764
C000030,2,0.00536085698417,0.00222305488371,0.0206761568794,0.00168947079378,0.00147315993051,0.00196478383775,0.0025103531229,0.964102163568
C000033,4,0.0234927802876,0.00770737452586,0.00770737452586,0.00462902487598,0.00770737452586,0.0108795932413,0.16310641771,0.774770060307
C000035,2,0.0177786709286,0.110205690842,0.0205083109927,0.471484927472,0.0266864862727,0.0156250444692,0.0225870219629,0.31512384706
C000036,0,0.0297193691936,0.0297193691936,0.0225373239802,0.0293551957607,0.0289306458729,0.0225047757978,0.0362687409692,0.800964579232
C000038,3,0.0131035316827,0.0131035316827,0.0130827380575,0.0116667255774,0.287818406114,0.545420976946,0.0167619203044,0.0990421696351
C000039,0,0.0251760493359,0.0251760493359,0.0251760493359,0.0251760493359,0.0792852449137,0.0251760493359,0.0375435847932,0.757290923614
C000040,4,0.626445281767,0.295845902908,0.0109870982483,0.00872675432179,0.00875629656399,0.00820173860711,0.00979463725303,0.0312422903307
C000041,3,0.00591231279745,0.00591231279745,0.780355784461,0.0053108366105,0.167926834263,0.00591231279745,0.00708166047846,0.0215879457952
C000042,3,0.374032831351,0.0173218205553,0.0172945846224,0.0219536938131,0.00765744792413,0.0113684396482,0.457292787075,0.0930783950104
