client_id,fold,cloud,gym,insurance,mobile,music,software,streaming,none
C000000,2,0.00357022054614,0.0163297787087,0.00306258399671,0.0183145298038,0.00337719394168,0.0161528678475,0.00920664617197,0.929986178983
C000001,2,0.111243556624,0.0232022377642,0.0252602945532,0.387585963864,0.0110500362009,0.0108163913614,0.381993570635,0.048847948996
C000002,4,0.0120571156921,0.0133677469856,0.013139975478,0.0343963608354,0.0133677469856,0.765991219148,0.0195936378933,0.128086196982
C000003,3,0.00378518749679,0.00233771801823,0.00233877031657,0.00257366701691,0.00233771801823,0.00104135703337,0.00252963928642,0.983055942813
C000005,0,0.0102790665347,0.0799407325959,0.0102824213642,0.830932317521,0.0102790665347,0.0102790665347,0.0122734883324,0.0357338405825
C000006,1,0.73434394531,0.0125589595566,0.0734394659242,0.0125589595566,0.00742660469201,0.0125589595566,0.014221955413,0.132891149991
C000007,1,0.82127347792,0.0089013198334,0.0089013198334,0.0089013198334,0.0089013198334,0.0167100195145,0.0100659058184,0.116345317413
C000009,1,0.0394840065901,0.00561704425187,0.00561704425187,0.00561704425187,0.00396070146317,0.33238509468,0.589349155154,0.0179699093574
C000012,3,0.00961483347815,0.0101995994397,0.010173964973,0.0101995994397,0.00767389945048,0.788062078065,0.0116748920496,0.152401133104
C000014,1,0.501172381754,0.00974637008294,0.00974637008294,0.00974637008294,0.0500043346101,0.35482010839,0.0120245526877,0.0527395123102
C000015,3,0.00444982280277,0.00481373595687,0.467227502793,0.00481373595687,0.00481373595687,0.00481373595687,0.00595860260781,0.503109127968
C000016,2,0.0205218638857,0.0947825626441,0.710371126495,0.0205218638857,0.0205218638857,0.0200857138284,0.0258019879424,0.0873930174333
C000017,0,0.073746745713,0.0174219210672,0.0176513795876,0.563342279773,0.0213000305929,0.0213000305929,0.145800685846,0.139436926828
C000021,0,0.0340074702362,0.0340074702362,0.0250696440954,0.318569401484,0.0340074702362,0.140505898343,0.214313113852,0.199519531517
C000022,0,0.00944800948626,0.00944800948626,0.00945109302562,0.00944800948626,0.00781397386085,0.655850086376,0.237834660376,0.060706157903
C000024,4,0.00898222635558,0.710284680145,0.00898637406069,0.00898222635558,0.121827978101,0.0694579202271,0.0104659070904,0.0610126876646
C000025,3,0.660341487545,0.00890019290463,0.00890416579098,0.00692035965296,0.00890019290463,0.00686214490916,0.00788975306505,0.291281703227
C000026,1,0.00981463243266,0.321656242454,0.0242559645024,0.369872691356,0.018419739046,0.176984741976,0.011826395855,0.0671695923773
C000027,4,0.00631091523474,0.0615971307499,0.00631383127891,0.294553605567,0.529896993645,0.0625807419634,0.00763375516179,0.0311130263992
C000028,4,0.369546458796,0.113561256293,0.0107952848385,0.010790328985,0.0178730457838,0.347619826296,0.0094645409111,0.120349258097
C000029,4,0.0811006392726,0.00378743705818,0.00810491198564,0.0243754342325,0.208524654371,0.0457280951509,0.0145530757316,0.613825752197
C000030,2,0.028044029637,0.00334846921795,0.0234066983117,0.00334846921795,0.00214521340051,0.00327681708652,0.00381829139639,0.932612011732
C000033,4,0.0349119496503,0.0113821090837,0.0112527262614,0.00988036178357,0.0113821090837,0.0118371416698,0.265131344854,0.644222257614
C000035,2,0.0177722847519,0.228760097446,0.0217269280082,0.269832777216,0.0705396481576,0.0144000345874,0.026903963873,0.35006426596
C000036,0,0.023537858136,0.023537858136,0.0180029448707,0.0207079885823,0.0322833187022,0.023537858136,0.0295591508965,0.82883302254
C000038,3,0.0171562119134,0.0180322830861,0.0180402930344,0.0180322830861,0.277691988206,0.519333856122,0.0252781664757,0.106434918076
C000039,0,0.0238938074119,0.0238938074119,0.0239015143414,0.0238938074119,0.0684793942887,0.0238938074119,0.0290109853897,0.783032876333
C000040,4,0.614176898169,0.312844921186,0.00745567051123,0.00931853899233,0.00931853899233,0.00635869284336,0.010376110721,0.0301506285849
