client_id,fold,cloud,gym,insurance,mobile,music,software,streaming,none
C000000,2,0.00564413358034,0.0283555255458,0.00478603694697,0.0393135399069,0.00509798739321,0.0258673415608,0.0181951065562,0.87274032851
C000001,2,0.119894484293,0.0124645346599,0.0254084936759,0.381761671879,0.0135055416168,0.0135351491586,0.315690614808,0.117739509908
C000002,4,0.0168059322473,0.0115830928376,0.0115830928376,0.0405328013486,0.0115830928376,0.711469818145,0.0119581260535,0.184484043693
C000003,3,0.00327276656844,0.00233964982467,0.00233964982467,0.00776571809967,0.00233964982467,0.000827530711163,0.00247599039788,0.978639044749
C000005,0,0.0092611285136,0.245615042069,0.0092611285136,0.668787768058,0.0092611285136,0.0092611285136,0.00947926799616,0.0390734078219
C000006,1,0.74082671146,0.0122214165818,0.0642503025576,0.0122214165818,0.00842798432668,0.0122214165818,0.0183344056322,0.131496346278
C000007,1,0.81535388868,0.00979815659346,0.00979815659346,0.00979815659346,0.00979815659346,0.0142342055842,0.011408509082,0.11981077028
C000009,1,0.0764239945372,0.00624832780539,0.00624832780539,0.00624832780539,0.00447517040739,0.407964993871,0.478806130815,0.0135847269529
C000012,3,0.010239829038,0.0105832532065,0.0105832532065,0.0105832532065,0.00726414931839,0.750911265519,0.0133944244938,0.186440572011
C000014,1,0.479566013726,0.0108022101018,0.0108022101018,0.0108022101018,0.103049139346,0.300859802772,0.0126071790744,0.0715112347766
C000015,3,0.00559516221936,0.00567115958498,0.554059400027,0.00567115958498,0.00567115958498,0.00567115958498,0.007647905655,0.410012893759
C000016,2,0.0179906048769,0.0715970367796,0.734558023984,0.0179906048769,0.0179906048769,0.0176606900846,0.020233742232,0.101978692289
C000017,0,0.0707266030699,0.0129193992558,0.00994409788359,0.471752501249,0.0194409379535,0.0194409379535,0.167338444416,0.228437078218
C000021,0,0.0201151196807,0.0201151196807,0.0210452347873,0.378779758777,0.0201151196807,0.111165789679,0.110556631786,0.318107225929
C000022,0,0.00963020703895,0.00963020703895,0.00963020703895,0.00963020703895,0.00914810389349,0.624456455905,0.267127017452,0.0607475945934
C000024,4,0.00765505576515,0.678478932054,0.00765505576515,0.00765505576515,0.0934267275496,0.0991351950185,0.00857400439352,0.0974199736893
C000025,3,0.625529668721,0.012912608232,0.012912608232,0.00403507844138,0.012912608232,0.00693618269858,0.00831849672043,0.316442748723
C000026,1,0.0100517186081,0.39523057454,0.0673497079903,0.293229684778,0.0138868647528,0.100966343539,0.0120059154925,0.107279190299
C000027,4,0.00718727382049,0.0483127963475,0.00718727382049,0.339276580223,0.495279590594,0.0642599731495,0.00801241656465,0.0304840954799
C000028,4,0.388511686736,0.13279329531,0.0105302815697,0.0105302815697,0.0131217074938,0.361871152007,0.0076860381354,0.0749555571789
