client_id,fold,cloud,gym,insurance,mobile,music,software,streaming,none
C000000,3,0.00324228916506,0.104866317036,0.00741957158004,0.0832847120906,0.00415423479532,0.00984563159963,0.00500930314102,0.782177940592
C000001,2,0.0691319946109,0.00596454067862,0.0116885601089,0.569735339321,0.00736584635317,0.00737133738202,0.294246155294,0.0344962262515
C000002,0,0.0017440325479,0.00539203099033,0.0053379955446,0.038773431987,0.00536870309395,0.875244230824,0.00596717812422,0.0621723968876
C000003,4,0.000435818552071,0.00123487950152,0.0012765124545,0.00099465837004,0.00123222809478,0.000994580466238,0.00158634757267,0.992244974988
C000005,4,0.0104587828608,0.0581606224884,0.0113351480216,0.769279311476,0.0113206168186,0.0113397746615,0.0141714135415,0.113934330132
C000006,1,0.640328179758,0.0161949221599,0.0437231706292,0.0158871525214,0.0100913978271,0.0162153412866,0.0269080614775,0.23065177434
C000007,4,0.80595727596,0.00860289004746,0.00854356662092,0.00840514553766,0.0085844188034,0.0108348396092,0.010666446616,0.138405416806
C000009,2,0.0572399488538,0.00359158873882,0.00351483337269,0.0031292436099,0.00300781794549,0.359238597794,0.560492357961,0.0097856117236
C000012,4,0.00134772073401,0.00150158615711,0.00148137646442,0.0015239002732,0.00143124849371,0.973901129989,0.00211574248591,0.0166972954025
C000014,1,0.5280561609,0.0097253116432,0.00968921591705,0.00954049101735,0.0454729087247,0.350667909079,0.0139543212666,0.0328936814518
C000015,1,0.00991654073877,0.0100106517121,0.268844546883,0.00982040846002,0.0100232734934,0.0100232734934,0.0119624354447,0.669398869774
C000016,1,0.0124613170487,0.0556297580362,0.798814476355,0.0124884442332,0.0125954394943,0.0125954394943,0.0159946031754,0.0794205221631
C000017,3,0.0641013769684,0.011775611186,0.0120517685349,0.593550537766,0.0139948761707,0.0139243900729,0.144610214255,0.145991225047
C000021,2,0.031627183137,0.0324919322841,0.025758224573,0.325426572756,0.0330950017774,0.0226457396559,0.0888440486839,0.440111297133
C000022,1,0.0070344930063,0.00706532739933,0.00702693277205,0.00693105733379,0.00431106066983,0.82792733172,0.101208455982,0.0384953411168
C000024,1,0.00140153350711,0.964031868125,0.00140245224254,0.00138092526132,0.0101335991878,0.0122826258287,0.00212854916844,0.00723844667892
C000025,2,0.926339394097,0.00321082795897,0.00302978630636,0.0017272538942,0.00320843616112,0.00189959384592,0.00110592565489,0.0594787820815
C000026,4,0.00301006546215,0.529860246227,0.0210422041683,0.335354602231,0.0021225921163,0.0852550740456,0.00426546299428,0.0190897527553
