client_id,fold,cloud,gym,insurance,mobile,music,software,streaming,none
C000001,3,0.009659356152,0.01053092087,0.04703243274,0.4636682474,0.01091432124,0.0100437897,0.3214410782,0.1267098537
C000005,2,0.01412603596,0.1588445152,0.01589894437,0.649638466,0.01637132843,0.01363468495,0.0162037298,0.1152822953
C000007,3,0.7377975503,0.01504646753,0.01444530162,0.01442854906,0.01621974579,0.03603698136,0.015882327,0.1501430774
C000009,3,0.03170464577,0.005300917708,0.005033795728,0.005045874258,0.005845087101,0.5476474347,0.3618161091,0.03760613561
C000012,3,0.002989894022,0.003349974883,0.003099810549,0.003076734061,0.003772913182,0.914899293,0.003716496904,0.06509488336
C000014,2,0.5696066703,0.007627433598,0.007911399702,0.006684313442,0.008216701996,0.3383090054,0.008024175361,0.05362030021
C000015,2,0.01056313895,0.01236226493,0.3797869985,0.009868225407,0.01297876788,0.01035607941,0.0127782962,0.5513062288
C000016,3,0.01977565371,0.0875850788,0.3781616993,0.01986810483,0.02439147261,0.02080066311,0.02438331131,0.4250340164
C000017,0,0.00523705488,0.04874709048,0.01929944894,0.7451204234,0.00651577124,0.006066823616,0.07552016937,0.09349321812
C000021,3,0.02067856574,0.02158821308,0.02067656689,0.4963665127,0.02294492454,0.06609204121,0.09639842648,0.2552547494
C000022,3,0.01044603264,0.01102250042,0.01046663562,0.01067773465,0.01093106254,0.6273605753,0.246000396,0.07309506282
C000024,0,0.00927394365,0.7710813067,0.01065393382,0.009117818783,0.07758039251,0.03558313226,0.0116081964,0.07510127586
C000025,1,0.8745416796,0.005510441211,0.005060532321,0.006243155346,0.006293978482,0.004100907569,0.005997720335,0.09225158511
C000026,0,0.00294710288,0.735642274,0.03321346258,0.01409831169,0.004149406632,0.1487318414,0.005670050539,0.05554755021
C000027,3,0.002745582496,0.03107678808,0.002818285119,0.111957864,0.301291373,0.0225600169,0.003608543348,0.523941547
C000028,2,0.4107385369,0.2617568108,0.007448286584,0.006581274966,0.01558535471,0.1563306834,0.007457286806,0.1341017659
C000029,3,0.05758009936,0.003938502836,0.003711691358,0.01177521046,0.8018219044,0.04557237548,0.009525547687,0.06607466839
C000030,2,0.009767728505,0.004128219476,0.03023931494,0.003488910134,0.004162708212,0.003596051316,0.00428449596,0.9403325715
C000033,0,0.1857542991,0.01761733069,0.01700829478,0.01478584213,0.02102322063,0.01748718488,0.3788729926,0.3474508352
C000035,1,0.0225134828,0.04941560241,0.02256028267,0.2291252462,0.04915197432,0.02320269502,0.07958609355,0.524444623
C000038,0,0.0127968732,0.01489681338,0.01451174579,0.01228212894,0.315072712,0.1871029248,0.1789796484,0.2643571536
C000039,0,0.0231147857,0.02559945244,0.02647065014,0.02234916659,0.03236106016,0.02604313673,0.03209459076,0.8119671575
C000040,3,0.7886659098,0.1206066168,0.01040359407,0.00466531891,0.005937066808,0.004868364029,0.005885968836,0.05896716078
C000041,0,0.001910095495,0.001917568351,0.9443617908,0.001871645595,0.03211823809,0.00191854305,0.002125197454,0.01377692119
C000043,1,0.003427386709,0.003794409851,0.003719863456,0.003366334774,0.02519528863,0.001709078555,0.009741896267,0.9490457418
C000044,4,0.02558167751,0.02865316575,0.02606044466,0.02523292502,0.02774885034,0.02719641415,0.07224091429,0.7672856083
C000047,1,0.007045155479,0.5541261091,0.006776220064,0.006766967533,0.3373380474,0.007071682358,0.01456675349,0.0663090646
C000053,3,0.01866303657,0.699871934,0.01495086402,0.01479662957,0.01723784769,0.01528665654,0.01699308276,0.2021999489
C000055,0,0.01764399647,0.01939914431,0.01949078126,0.01695791067,0.02307104141,0.2558795298,0.02284504548,0.6247125506
C000060,4,0.01648932145,0.01793220925,0.7191476046,0.01644541363,0.01906705861,0.0173866385,0.01886686485,0.1746648892
C000062,4,0.005754935522,0.003632825187,0.002937164618,0.007577492724,0.003969666767,0.003163750396,0.003917650641,0.9690465141
C000063,1,0.01304983421,0.01325763598,0.7914978164,0.01305375777,0.01384741127,0.0130437094,0.01341121572,0.1288386193
C000064,0,0.01225562318,0.01359742338,0.1405917488,0.0405898296,0.0162839811,0.5315226041,0.01582413371,0.229334656
C000066,0,0.01109183894,0.008742190416,0.009390429277,0.007846231149,0.009946876121,0.6167590373,0.1039816292,0.2322417676
C000069,3,0.01342800078,0.003480125939,0.01519454721,0.02118173721,0.002294442431,0.003366129257,0.003944466578,0.9371105506
C000072,2,0.002241413899,0.00262557484,0.002434851784,0.3768165027,0.002849617228,0.4723466334,0.03495734062,0.1057280656
C000073,3,0.02067429089,0.02200797778,0.1956143547,0.02071757772,0.07160341943,0.02971692936,0.03094374156,0.6087217085
C000077,2,0.05794203575,0.01587819068,0.005406820484,0.002300561082,0.006142342803,0.004562124231,0.00617175694,0.901596168
C000078,3,0.003358930286,0.003714205391,0.7072609395,0.003383696812,0.1862932118,0.003534967243,0.03420463766,0.05824941129
C000079,1,0.002278046037,0.6435313101,0.002331757301,0.1226521002,0.002771650834,0.18743974,0.002747446596,0.03624794897
C000080,0,0.007267543102,0.003987850389,0.003798182387,0.01290185831,0.004795040556,0.01973839334,0.06570814057,0.8818029913
C000084,3,0.00620021529,0.006713059965,0.1352614855,0.02725622394,0.007953036688,0.006511299543,0.007812670621,0.8022920085
C000085,2,0.01487388652,0.01665342625,0.7632720123,0.01389724358,0.01752196661,0.01427697891,0.01812213366,0.1413823521
C000088,4,0.1087078875,0.006851349004,0.6114256584,0.009245416176,0.01102724128,0.009837758055,0.01104439152,0.2318602981
C000093,4,0.006391498237,0.002995178992,0.009558298038,0.004779385088,0.003469503848,0.002661279198,0.00311556941,0.9670292872
C000094,0,0.9047994911,0.003318178327,0.005203181716,0.002779941213,0.002309448548,0.003365464596,0.002305865734,0.07591842878
C000095,2,0.03822728757,0.005006793505,0.005068691051,0.5836204682,0.03125278516,0.2699872302,0.03355349072,0.03328325359
C000100,4,0.01804800072,0.7053399062,0.09896026794,0.01574039725,0.01950792307,0.01560150201,0.01865887562,0.1081431272
C000101,3,0.01044594536,0.02639131528,0.01064497493,0.01060957736,0.01289441839,0.01099941037,0.01266675261,0.9053476057
C000102,4,0.005111857283,0.05404839902,0.005180751722,0.005127756086,0.005729406047,0.8088118183,0.005661332611,0.1103286789
C000103,1,0.006287385805,0.006805615841,0.3890072801,0.2372226952,0.1267325227,0.1544617002,0.006876381229,0.07260641886
C000104,0,0.007960450568,0.009265516683,0.3681619982,0.008034686621,0.4405023173,0.009460665217,0.01017147952,0.1464428859
C000105,2,0.00289600297,0.1439931736,0.02035672953,0.002751345366,0.003310611175,0.002757417373,0.8032857836,0.02064893645
C000106,4,0.01364865523,0.0149078658,0.01405145912,0.01356608444,0.0156013512,0.01436269406,0.7720287328,0.1418331574
C000109,2,0.4681556725,0.01090698131,0.01098390238,0.008837449066,0.01172900131,0.3556604069,0.01174902051,0.121977566
C000110,2,0.005271289719,0.1199531901,0.3542913661,0.3390458704,0.02837282307,0.005383904222,0.01180810599,0.1358734505
C000111,0,0.005676560366,0.006852744319,0.2816314461,0.005637253053,0.007913224799,0.006822258794,0.6261429016,0.05932361104
C000113,3,0.01133013442,0.01194836923,0.01142763417,0.8292733993,0.02279628006,0.01194812202,0.01482234067,0.08645372016
C000115,0,0.03561486482,0.01846142734,0.0182135571,0.0163166006,0.05850755851,0.3666130284,0.2420400147,0.2442329485
C000116,4,0.1129564392,0.002818773864,0.8100249626,0.002353760886,0.00291875548,0.002488584683,0.02378987321,0.0426488501
C000117,4,0.008808611659,0.6467880685,0.00906215395,0.008641203553,0.009998661851,0.009209018728,0.0101680097,0.297324272
C000119,2,0.6686818206,0.005975078657,0.005901891775,0.005003315739,0.006230767484,0.005137807956,0.225225282,0.07784403572
C000120,4,0.00664052941,0.6963323099,0.006776244072,0.006611688785,0.007564012095,0.007052295173,0.1925419195,0.07648100108
C000122,1,0.766351882,0.01172148869,0.01082903697,0.02455213177,0.01363257801,0.01147484367,0.01650508627,0.1449329526
C000127,3,0.01870112581,0.06297756977,0.01914045882,0.01921769724,0.02368619542,0.01372668397,0.08757676086,0.7549735081
C000128,4,0.001689399844,0.001892755373,0.9275641094,0.001688293884,0.04507125322,0.001714401336,0.001983227276,0.01839655963
C000129,4,0.1794026264,0.008838534392,0.008395329431,0.008257102462,0.009438755947,0.7209158849,0.009626691721,0.05512507472
C000130,4,0.01951297768,0.1149891522,0.01992493842,0.01961686768,0.02575301643,0.02096230485,0.02515455251,0.7540861902
C000132,2,0.006532973359,0.009745843481,0.004839068091,0.3906934418,0.1649421439,0.3496503105,0.005682070058,0.06791414892
C000134,3,0.02765770098,0.003721818518,0.4744799925,0.0035970273,0.004159085742,0.003716698562,0.3207563239,0.1619113525
C000135,3,0.005583438857,0.003447867767,0.003145267334,0.003153730229,0.001813720167,0.003293581215,0.001693808271,0.9778685862
C000136,3,0.02761070821,0.0035964266,0.007459142324,0.003254908697,0.003968205448,0.003575403991,0.004036190278,0.9464990145
C000137,4,0.410264465,0.01457747136,0.01386792716,0.01336574302,0.01540291453,0.01400834042,0.3290078835,0.189505255
C000140,3,0.007133204209,0.01189920605,0.007057548229,0.01545941692,0.008334964565,0.4035715127,0.2947485208,0.2517956265
C000142,1,0.1102628123,0.006054481988,0.00542498002,0.6718179695,0.007103610726,0.005839366734,0.05787475254,0.1356220262
C000144,2,0.005162301145,0.005958600496,0.005634408261,0.004885128427,0.005747131371,0.8171483649,0.005735627834,0.1497284375
C000148,0,0.02816420066,0.06314273148,0.00466144899,0.02188767912,0.005661173366,0.004997718651,0.8184086293,0.05307641839
C000149,0,0.006334257912,0.006690599496,0.006907909996,0.006227516766,0.008222477837,0.006806462749,0.906479389,0.05233138621
C000150,2,0.01084627448,0.01186583905,0.01199205648,0.01021085748,0.0209922848,0.6418486337,0.02027656429,0.2719674897
C000152,0,0.6710301254,0.01924547943,0.01974695003,0.01748222885,0.04115442381,0.03198107321,0.04518859445,0.1541711248
C000153,2,0.004240867463,0.00482053064,0.004621625858,0.8604582071,0.005407216826,0.004228857276,0.005363952268,0.1108587426
C000155,1,0.004931119629,0.005450667736,0.009277674943,0.004847531304,0.005201001245,0.005196557089,0.004236835828,0.9608586122
C000157,0,0.02058938924,0.02250055341,0.02306143593,0.01967823574,0.02933132355,0.02294568994,0.02909740643,0.8327959658
C000159,4,0.2301814015,0.01305583659,0.4054104453,0.1118662614,0.01545124092,0.01250422755,0.1163201402,0.09521044656
C000160,4,0.0189985981,0.02097861446,0.01979909181,0.01895515275,0.02167147659,0.01985066058,0.02173938902,0.8580070167
C000162,1,0.007954395231,0.006207071956,0.008255991621,0.003762161791,0.006943559744,0.0655717454,0.03614340596,0.8651616683
C000164,2,0.08367465109,0.0127362599,0.1399431895,0.009971911944,0.5769743156,0.01029545756,0.01342544366,0.1529787707
C000168,0,0.003734312127,0.02720515031,0.004309401198,0.001731746759,0.005273607634,0.006569625444,0.005287496748,0.9458886598
C000169,0,0.01111839169,0.05850302195,0.01181199271,0.6367019944,0.01457869824,0.01237436125,0.01347363783,0.2414379019
C000171,3,0.002779040146,0.00302442557,0.002855908279,0.002826482336,0.003569131996,0.003060747298,0.8801289233,0.1017553411
C000172,4,0.02292088908,0.02503305765,0.02364006946,0.0229440498,0.02424895428,0.0243880048,0.02430154081,0.8325234341
C000173,3,0.1380806475,0.002580900107,0.1483839673,0.6811690954,0.002610522727,0.002541464811,0.002685467024,0.02194793512
C000174,1,0.02090886358,0.02142940856,0.01992794842,0.02004040195,0.02510418755,0.05026523453,0.02514994883,0.8171740066
C000175,2,0.007220197932,0.01014146921,0.1903864968,0.008796819359,0.6908520499,0.009052842398,0.01052131886,0.0730288055
C000177,1,0.0498651794,0.007543963317,0.1832158398,0.5281184216,0.007490287038,0.007121670622,0.1089522361,0.1076924021
C000179,4,0.004612825952,0.2696070994,0.004418101394,0.003809692395,0.6141218988,0.004552517503,0.004622602791,0.09425526168
C000181,4,0.01477001051,0.01666943808,0.0153525033,0.01469622448,0.7258177019,0.01549588272,0.05504190612,0.1421563329
C000183,4,0.003160743902,0.01406515697,0.003258070194,0.709024257,0.06251828056,0.003225900608,0.05099682477,0.153750766
C000185,2,0.3577250449,0.5288286361,0.009761852,0.008050151299,0.01013684277,0.008072578053,0.009952378714,0.06747251616
C000187,2,0.008915624169,0.01013474947,0.3589101737,0.008912126711,0.5233512946,0.009059593598,0.01126854161,0.06944789607
C000189,0,0.005654253934,0.006158390073,0.005952257498,0.005143105172,0.005337499324,0.7519494274,0.007808702325,0.2119963643
C000190,2,0.7063890251,0.009335966547,0.009487744144,0.007899208904,0.009508347543,0.007910879408,0.009537577695,0.2399312506
C000191,4,0.00361670469,0.004219155805,0.003701195735,0.5142661057,0.07760874415,0.003806587384,0.3270115461,0.06576996044
C000192,2,0.003591720224,0.7141150975,0.05197123286,0.003416210258,0.006361081453,0.1702245039,0.004299802838,0.04602035097
C000196,1,0.5656302136,0.01587131364,0.01465287129,0.01459767312,0.04105984576,0.01497308643,0.028136978,0.3050780181
C000197,2,0.01958257518,0.02146625769,0.02129666778,0.01821647637,0.6831615836,0.0553742398,0.0222182548,0.1586839448
C000198,2,0.006129183606,0.007041316921,0.006878056877,0.005198255232,0.007098378157,0.006174663859,0.03031396511,0.9311661802
C000201,0,0.01955677078,0.468821614,0.0216550082,0.01922817395,0.1213049931,0.02178794973,0.09424079649,0.2334046937
