client_id,fold,cloud,gym,insurance,mobile,music,software,streaming,none
C000000,2,0.00283659028576,0.0408935257787,0.00722604662054,0.0151209202051,0.00566346523017,0.0213892609895,0.00634773224768,0.900522458643
C000001,2,0.0449397983909,0.00797950294614,0.013440620923,0.554967668618,0.0071559916801,0.00657913360541,0.335263912749,0.0296733710877
C000002,4,0.00508087630763,0.00685524142926,0.00657548427914,0.0308900417846,0.00684605223019,0.873871795803,0.00707276071445,0.0628077474518
C000003,3,0.00110844289938,0.00107849782319,0.00108573180282,0.000856907809014,0.00107849782319,0.000788446097876,0.00131886724248,0.992684608502
C000005,0,0.0145598623278,0.0506185808886,0.0150446525327,0.795445184071,0.0151810897014,0.0151810897014,0.0188279539581,0.0751415868188
C000006,1,0.820807872187,0.0115717465006,0.0186455521064,0.0113739212282,0.00840274777613,0.0115717465006,0.0147102653463,0.102916148354
C000007,1,0.867118451244,0.00549209430915,0.00542064924866,0.00547306528063,0.005475997889,0.00878532889021,0.00659414823769,0.0956402649011
C000009,1,0.0388621378813,0.00339865858457,0.00335444642169,0.00334055667573,0.00287546233908,0.318493849927,0.616209966785,0.0134649213858
C000012,3,0.00298582604333,0.00298582604333,0.00299342055136,0.00298582604333,0.00235347130798,0.946490626955,0.00375395685294,0.0354510462032
C000014,1,0.450033717961,0.0156636461336,0.0154598823083,0.0156083316586,0.0975385449831,0.324719720728,0.0188226522107,0.0621535040171
C000015,3,0.0102235718702,0.0102235718702,0.295637414572,0.0102235718702,0.0102235718702,0.0102235718702,0.0127024815386,0.640542244538
C000016,2,0.0162527707332,0.0327793303908,0.815201119368,0.0149733322638,0.0164629964767,0.0146769090228,0.0195224527884,0.0701310889564
C000017,0,0.0761356357132,0.0188801970623,0.00915934073476,0.567019119667,0.0128567473611,0.0128567473611,0.151335041452,0.151757170649
C000021,0,0.0179818742972,0.0187491090615,0.0165234195184,0.694599301988,0.0187491090615,0.0184020496263,0.0559454809527,0.159049655494
C000022,0,0.0120262046923,0.012394295566,0.0122558349553,0.012394295566,0.00923448056991,0.766102626871,0.123181722636,0.0524105391439
C000024,4,0.00188123714432,0.952643903334,0.00184190010498,0.00184763125704,0.0147715956425,0.0121562549851,0.0020160277859,0.012841449746
C000025,3,0.942059135411,0.00345921691062,0.00348241946524,0.00200849663787,0.00345921691062,0.00238363719493,0.00273934376195,0.0404085337078
C000026,1,0.00357364351575,0.388986450821,0.0197862299309,0.488318543892,0.00120198095357,0.0812074069504,0.00490378243018,0.0120219615063
C000027,4,0.00181528696014,0.0208747620708,0.00175654795446,0.138503069009,0.79815096826,0.0249971143363,0.00207114210305,0.011831109306
C000028,4,0.410641963261,0.136542348691,0.0073234562136,0.00736525344655,0.0112537601195,0.361869052143,0.00849341710177,0.0565107490226
C000029,4,0.224229705443,0.00681407788425,0.0101487479943,0.0221093143457,0.232814200149,0.0873770094103,0.016149837098,0.400357107676
C000030,2,0.0014641387656,0.000496016248694,0.00119876065671,0.000471118497845,0.000232181056987,0.000445807029998,0.000600961422525,0.995091016322
C000033,4,0.0484291995145,0.00883248470445,0.00855308714088,0.00511428406859,0.00882064508348,0.00559947997832,0.136474229552,0.778176589958
C000035,2,0.0161425200426,0.0227637514363,0.023903756132,0.606946658531,0.0324933834927,0.0146748071373,0.0270453507635,0.256029772464
C000036,0,0.0354398852993,0.0381394631342,0.0305351982992,0.0284810858063,0.0361072952128,0.0245303321549,0.0396066170528,0.76716012304
C000038,3,0.0150885593454,0.0150885593454,0.0151897652343,0.0150885593454,0.293480707947,0.487673397868,0.0209581639741,0.137432286941
C000039,0,0.0271331088632,0.0296174569635,0.0301714768821,0.0296174569635,0.0434067861054,0.0296174569635,0.0295824441809,0.780853813078
C000040,4,0.876158454061,0.0910365532038,0.00437606023932,0.00331551445427,0.00337320588231,0.00349303634058,0.00370076728951,0.0145464085297
C000041,3,0.00140067320473,0.00140067320473,0.917011034145,0.00140067320473,0.0688348919809,0.00140067320473,0.00175636077969,0.006795020276
C000042,3,0.238410031279,0.00982647162682,0.00985146545321,0.0103110013612,0.00393060936083,0.00701000658965,0.67673105837,0.04392935596
C000043,1,0.00572811003394,0.00575835842679,0.00775250582146,0.00565991617139,0.0286712343932,0.0283164362672,0.00667409856084,0.911439340325
C000044,0,0.0384826836202,0.0306398377147,0.0296196527549,0.0306398377147,0.18512866868,0.0306398377147,0.038794729379,0.616054752422
C000047,0,0.0108566627967,0.621871353612,0.0109935329707,0.0111889570322,0.258248644895,0.0111889570322,0.0158287041029,0.0598231875586
C000048,4,0.00634064524582,0.0237302417725,0.32437857985,0.0123993680119,0.225105856856,0.0126248955689,0.238974050447,0.156446362247
C000053,3,0.0152938012518,0.723917640424,0.0159945196233,0.0158879518422,0.0158879518422,0.0158879518422,0.019101849779,0.178028333395
C000055,3,0.0137538160607,0.0137538160607,0.014024957476,0.0137538160607,0.0137538160607,0.127988530473,0.0161065075463,0.786864740262
C000057,1,0.00368055859167,0.00517820626791,0.00910770674097,0.0108530116121,0.147078270173,0.00839238336223,0.0112079018935,0.804501961358
C000058,0,0.038511006221,0.0414445218888,0.04099843308,0.0414445218888,0.0348330912038,0.136605390359,0.0573328016355,0.608830233723
C000059,1,0.662352175008,0.295888131436,0.00448134314783,0.00446512774619,0.00153564653759,0.00454278918721,0.00361713674948,0.0231176501881
C000060,0,0.00951147416388,0.0129432431655,0.805678876505,0.0129432431655,0.0100016455612,0.0129432431655,0.0175335754212,0.118444698852
