client_id,fold,cloud,gym,insurance,mobile,music,software,streaming,none
C000000,2,0.0034596973116,0.0498765090992,0.00881337505528,0.0184424966993,0.00690754513597,0.0260877889606,0.00774212345798,0.87867046428
C000001,2,0.045208093699,0.00802714141534,0.0135208628391,0.558280883785,0.0071987137007,0.00661841172282,0.337265473459,0.0238804193793
C000002,4,0.00514551191014,0.00694244935036,0.0066591333118,0.0312830047976,0.00693314325228,0.884988624204,0.00716273577437,0.0508853973992
C000003,3,0.0013830242832,0.00134566126924,0.00135468723665,0.0010691793948,0.00134566126924,0.000983758477744,0.00164557454759,0.990872453522
C000005,0,0.0147820110816,0.051390899638,0.0152741980281,0.807581779348,0.0154127169025,0.0154127169025,0.0191152236049,0.061030454494
C000006,1,0.838057808538,0.0118149360427,0.0190374033519,0.0116129533134,0.00857933826609,0.0118149360427,0.0150194133815,0.0840632110634
C000007,1,0.884028189284,0.00559919602741,0.00552635771176,0.00557979591246,0.00558278570983,0.00895665220817,0.00672274118729,0.0780042819588
C000009,1,0.0389670756032,0.00340783583289,0.00336350428585,0.00334957703402,0.00288322682358,0.319353864864,0.61787389146,0.0108010240967
C000012,3,0.00300714734724,0.00300714734724,0.00301479608643,0.00300714734724,0.00237027706835,0.953249364407,0.00378076325551,0.0285633571413
C000014,1,0.45569836803,0.0158608070809,0.0156544784461,0.0158047963533,0.0987662790474,0.328807022446,0.0190595760986,0.0503486724973
C000015,3,0.0117257379744,0.0117257379744,0.339075902504,0.0117257379744,0.0117257379744,0.0117257379744,0.014568877887,0.587726529737
C000016,2,0.0164839786072,0.033245640992,0.826797967733,0.0151863391644,0.0166971949698,0.0148856990801,0.0198001743461,0.0569030051077
C000017,0,0.0785187937084,0.0194711751524,0.00944604164555,0.58476765668,0.0132591825674,0.0132591825674,0.15607205206,0.12520591562
C000021,0,0.0185726696387,0.019365111938,0.0170662972583,0.717420395333,0.019365111938,0.0190066498484,0.0577835724097,0.131420191636
C000022,0,0.0121536000384,0.0125255901526,0.0123856628084,0.0125255901526,0.00933230277387,0.774218064102,0.124486604649,0.0423725853234
C000024,4,0.00188608114757,0.955096869023,0.00184664281917,0.00185238872839,0.0148096310691,0.0121875561631,0.00202121886199,0.0102996121873
C000025,3,0.949734612028,0.0034874010633,0.00351079266196,0.00202486097043,0.0034874010633,0.00240305800501,0.00276166271009,0.0325902114982
C000026,1,0.0035822566661,0.389923981039,0.0198339184517,0.489495483063,0.00120487795284,0.0814031320143,0.0049156014645,0.00964074934855
C000027,4,0.00181959251974,0.0209242735443,0.00176071419488,0.138831575318,0.800044049981,0.0250564033457,0.00207605450861,0.00948733658804
C000028,4,0.415336154701,0.13810321188,0.00740717319468,0.00744944822637,0.0113824057747,0.366005703433,0.00859050831364,0.0457253944764
C000029,4,0.24374686328,0.00740718143099,0.0110321042653,0.0240337292082,0.253078560226,0.0949823839108,0.0175555336317,0.348163644046
C000030,2,0.0018279301372,0.000619260326159,0.00149661410733,0.00058817628536,0.000289870578749,0.000556575732201,0.000750280998862,0.993871291834
C000033,4,0.0573557854164,0.0104605094133,0.0101296126225,0.00605696114198,0.0104464874851,0.00663158952243,0.161629486003,0.737289568395
C000035,2,0.0170137240206,0.0239923000614,0.0251938302577,0.639703275337,0.0342470356413,0.0154667993616,0.0285049752279,0.215878060092
C000036,0,0.0418630119843,0.0450518614486,0.036069399253,0.0336429993033,0.0426513833058,0.0289762108513,0.046784922421,0.724960211433
C000038,3,0.0155150120633,0.0155150120633,0.0156190783662,0.0155150120633,0.301775445881,0.501456665126,0.0215505111814,0.113053263256
C000039,0,0.0321547389698,0.0350988750465,0.0357554295886,0.0350988750465,0.0514402490247,0.0350988750465,0.0350573823118,0.740295574966
C000040,4,0.878714883195,0.0913021769569,0.00438882857801,0.00332518836394,0.00338304812232,0.00350322821835,0.00371156527847,0.011671081287
C000041,3,0.00140257931571,0.00140257931571,0.918258951784,0.00140257931571,0.0689285661818,0.00140257931571,0.00175875092933,0.00544341384228
C000042,3,0.240523237462,0.00991357098454,0.00993878634988,0.0104023954679,0.00396544928749,0.00707214151404,0.682729431211,0.0354549877232
C000043,1,0.00700504469756,0.00704203619086,0.00948072740845,0.00692164876898,0.035062747969,0.0346288567349,0.00816191701235,0.891697021218
C000044,0,0.0438904701666,0.0349455068259,0.0337819601776,0.0349455068259,0.211143910593,0.0349455068259,0.0442463662159,0.562100772369
C000047,0,0.0109881318107,0.629401919427,0.0111266594173,0.0113244499711,0.261375912948,0.0113244499711,0.0160203821683,0.0484380942868
C000048,4,0.00654544753712,0.0244967265228,0.334855979835,0.0127998665229,0.232376756501,0.0130326786004,0.246692891542,0.129199652939
