client_id,fold,cloud,gym,insurance,mobile,music,software,streaming,none
C000000,3,0.00384355849938,0.124313348879,0.00879550094283,0.0987295231017,0.0049246207365,0.0116714639226,0.00593825802804,0.74178372589
C000001,2,0.0696122667114,0.0060059773896,0.0117697625875,0.573693390722,0.00741701818062,0.00742254735661,0.29629033498,0.027788702072
C000002,0,0.00176599173572,0.00545992228134,0.00540520647302,0.0392616299145,0.00543630066243,0.886264468076,0.0060423111172,0.0503641697401
C000003,4,0.000543719051378,0.00154061250477,0.00159255299605,0.00124091712671,0.00153730465945,0.00124081993539,0.00197909747823,0.990324976248
C000005,4,0.0107026630089,0.0595168243921,0.011599463441,0.787217531909,0.0115845933963,0.0116041979659,0.0145018656103,0.0932728602766
C000006,1,0.671295268726,0.016978129289,0.0458376790292,0.0166554755175,0.0105794307205,0.0169995359108,0.028209369713,0.193445111094
C000007,4,0.828902186482,0.00884780692861,0.00878679461513,0.00864443280268,0.00882880982412,0.0111432981749,0.010970111178,0.113876559995
C000009,2,0.0573521941145,0.00359863170134,0.00352172582099,0.00313537993203,0.00301371615672,0.359943050381,0.561591461159,0.00784384073486
C000012,4,0.00135223647238,0.00150661744442,0.00148634003615,0.00152900632726,0.00143604410423,0.977164330285,0.00212283159516,0.0134025937354
C000014,1,0.531553108626,0.0097897156005,0.00975338083752,0.00960367103652,0.0457740440897,0.352990138111,0.0140467310056,0.0264892106931
C000015,1,0.0114493813221,0.0115580394166,0.310400956817,0.0113383894807,0.0115726121986,0.0115726121986,0.013811518407,0.618296490159
C000016,1,0.0126624487063,0.0565276491181,0.811707726654,0.0126900137366,0.0127987359528,0.0127987359528,0.0162527637725,0.0645619261071
C000017,3,0.0660293171482,0.0121297794585,0.0124142426329,0.611402415286,0.0144157919974,0.0143431859299,0.148959572345,0.120305695202
C000021,2,0.0346797753168,0.0356279883143,0.0282443566625,0.356836091801,0.0362892648636,0.0248314609539,0.0974190977819,0.386071964306
C000022,1,0.00708907225725,0.00712014588828,0.00708145336462,0.00698483404765,0.00434450934366,0.834351057433,0.101993712533,0.0310352151321
C000024,1,0.00140356543382,0.965429510131,0.00140448550122,0.00138292731044,0.0101482907601,0.0123004330344,0.00213163511386,0.00579915271468
C000025,2,0.937491565401,0.00324948301742,0.00306626180996,0.00174804825039,0.00324706242479,0.00192246299746,0.00111923985963,0.048155876239
C000026,4,0.00302160178836,0.531890979686,0.0211228501657,0.336639876634,0.00213072712711,0.085581821207,0.00428181073594,0.0153303326563
C000027,1,0.00207815379392,0.0153872171788,0.00209534654272,0.132633108295,0.798315330035,0.0398223520631,0.0026134765729,0.00705501551894
C000028,3,0.533862818836,0.110884125824,0.0065498166388,0.00599301140235,0.0205730439861,0.275680450608,0.00602439089838,0.0404323418057
C000029,4,0.0703415084696,0.00731936404023,0.00986031691481,0.00812315634215,0.4478367795,0.055959017896,0.0292848572412,0.371274999596
C000030,0,0.00966366979441,0.00168967274987,0.00947908825163,0.00167216346362,0.000719725852186,0.00167216346362,0.00164032775453,0.97346318867
C000033,0,0.0500847842984,0.0074189935658,0.00730011908166,0.00528041635808,0.00734211401499,0.00519100274043,0.0937577994253,0.823624770515
C000035,2,0.0103871545345,0.0374932388871,0.016396652789,0.747054762426,0.0142915973512,0.0078226258217,0.0173885879546,0.149165380236
C000036,1,0.0144196759915,0.014482881962,0.0079840515988,0.00837294499323,0.0140421771155,0.00894412138386,0.017201228579,0.914552918376
C000038,3,0.0147075129818,0.0145917094469,0.0144416275929,0.013377808961,0.356462098182,0.441750313866,0.0181655927855,0.126503336185
C000039,4,0.0321085824712,0.0368831546333,0.0353711002129,0.0362165231589,0.0786231138602,0.0365589846271,0.0522083895676,0.692030151469
C000040,4,0.736612101684,0.230210730233,0.00622365227738,0.00390594394165,0.00396929918695,0.0022554628033,0.00539755520807,0.0114252546656
C000041,2,0.00135452842095,0.00140590887375,0.940520940262,0.00122492625944,0.0490662365316,0.00140590887375,0.00158264209083,0.00343890868801
