client_id,fold,cloud,gym,insurance,mobile,music,software,streaming,none
C000000,2,0.00560575884783,0.0276178830947,0.00530789155456,0.0288326312047,0.00530494259857,0.0251596483251,0.0283495725136,0.873821671861
C000001,2,0.0623324732607,0.0145810139833,0.021288127593,0.56292136907,0.00883048399749,0.00792448283219,0.241563954982,0.0805580942818
C000002,4,0.00443062734246,0.0111077244651,0.0111077244651,0.0766068292584,0.0111077244651,0.757903770968,0.00923833319122,0.118497265844
C000003,3,0.00336348876524,0.0038546163003,0.0038546163003,0.00392847662354,0.0038546163003,0.0021505623997,0.00471870116529,0.974274922145
C000005,0,0.0076231689403,0.0733581074141,0.0105987763124,0.818982770113,0.0105987763124,0.0105987763124,0.0105046618303,0.0577349627649
C000006,1,0.694723380865,0.014200288562,0.109697532838,0.0135100403703,0.00605415024759,0.014200288562,0.0159304089416,0.131683909614
C000007,1,0.846489369482,0.00825372056091,0.00784082966046,0.00791274940616,0.00825372056091,0.0129014551246,0.00656205407985,0.101786101125
C000009,1,0.0362754118344,0.00503899069176,0.00478691608022,0.00479405523161,0.00228683218273,0.4483148913,0.4740755237,0.0244273789798
C000012,3,0.00707765661347,0.00854426918973,0.00854426918973,0.00720564918037,0.00673067700613,0.835778271072,0.0103577401961,0.115761467553
C000014,1,0.504909245099,0.0134618040853,0.0131146369685,0.0128074521764,0.0805437811817,0.288913721053,0.0180847031319,0.0681646563037
C000015,3,0.00923607267141,0.0111499462986,0.62886818393,0.00940309810283,0.0111499462986,0.011144673246,0.0146917981652,0.304356281288
C000016,2,0.0120591862425,0.266233960992,0.598832980569,0.0133743221599,0.0133743221599,0.0110177482701,0.0132334955371,0.0718739840695
C000017,0,0.0462263351327,0.0141151909942,0.0127807915699,0.609407148166,0.0120541117948,0.0120541117948,0.170589474575,0.122772835972
C000021,0,0.0234110592331,0.0323908652359,0.0279997313886,0.382834342146,0.0323908652359,0.166212356636,0.135400391952,0.199360388173
C000022,0,0.00887507404965,0.0123393467133,0.0123393467133,0.0109984656263,0.00789051867834,0.743462094475,0.117614824928,0.0864803288163
C000024,4,0.00546740024637,0.829593969513,0.00560264020846,0.00486869526023,0.0840248481512,0.0251294230196,0.00611432506652,0.0391986985341
C000025,3,0.881887920185,0.00455122923062,0.00455122923062,0.00250362376794,0.00455122923062,0.00326664301697,0.00262988967589,0.096058235662
C000026,1,0.00433494379741,0.253124310901,0.026266760029,0.571760910947,0.00227287328037,0.0879873565734,0.00637754430729,0.0478753001648
C000027,4,0.00479740283892,0.0479301174786,0.00515896962074,0.174795604126,0.680190995884,0.0428011040852,0.00516668150732,0.0391591244592
C000028,4,0.414501226106,0.0955374223006,0.0128112172775,0.0111329499157,0.0500440395548,0.255438942873,0.01432515985,0.146209042123
C000029,4,0.147607314472,0.00838948978056,0.0131092133107,0.0242177465985,0.227657441537,0.0693289395001,0.0376101659889,0.472079688811
C000030,2,0.0749284694139,0.00615222929545,0.0318375480309,0.00615222929545,0.00622519720544,0.00506819806394,0.0043851518388,0.865250976856
C000033,4,0.0500636317591,0.0153382451319,0.0153382451319,0.00680968924017,0.0153382451319,0.0191296582407,0.489569979073,0.388412306292
